FECHA (YYMMDD);HORA (HHMM);;
220429;0800;0,699879;
220429;0900;0,702751;
220429;1000;1,98352;
220429;1100;;
220429;1200;3,43233;
220429;1300;4,48681;
220429;1400;4,0969;
220429;1500;3,35008;
220429;1600;3,3;
220429;1700;2,52221;
220429;1800;0,477071;
220429;1900;0,859452;
220429;2000;1,65999;
220429;2100;0,949847;
220429;2200;0,687539;
220429;2300;0,393932;
220430;0000;0,516934;
220430;0100;0,782021;
220430;0200;0,273517;
220430;0300;0,298646;
220430;0400;0,287581;
220430;0500;0,588037;
220430;0600;0,877123;
220430;0700;0,83421;
220430;0800;0,764294;
220430;0900;1,50576;
220430;1000;1,95192;
220430;1100;2,56956;
220430;1200;2,48392;
220430;1300;2,17777;
220430;1400;1,50371;
220430;1500;2,98261;
220430;1600;3,72033;
220430;1700;0,861247;
220430;1800;0,253481;
220430;1900;0,807051;
220430;2000;0,665573;
220430;2100;0,431427;
220430;2200;0,276339;
220430;2300;0,964024;
220501;0000;0,288126;
220501;0100;0,596883;
220501;0200;1,06271;
220501;0300;1,3771;
220501;0400;1,36936;
220501;0500;1,07506;
220501;0600;0,835463;
220501;0700;0,724254;
220501;0800;0,941492;
220501;0900;1,64604;
220501;1000;2,27855;
220501;1100;2,11598;
220501;1200;2,21237;
220501;1300;2,63072;
220501;1400;2,99226;
220501;1500;3,55243;
220501;1600;3,70537;
220501;1700;2,02335;
220501;1800;0,671614;
220501;1900;0,21164;
220501;2000;0,802263;
220501;2100;0,620636;
220501;2200;1,03262;
220501;2300;0,762265;
220502;0000;0,917804;
220502;0100;0,307596;
220502;0200;0,392325;
220502;0300;0,822811;
220502;0400;0,496037;
220502;0500;1,1794;
220502;0600;0,523562;
220502;0700;0,234816;
220502;0800;0,341708;
220502;0900;2,4972;
220502;1000;5,91283;
220502;1100;7,02862;
220502;1200;7,1518;
220502;1300;6,41897;
220502;1400;6,35585;
220502;1500;5,42123;
220502;1600;5,1911;
220502;1700;4,34478;
220502;1800;4,98186;
220502;1900;5,57415;
220502;2000;3,99204;
220502;2100;4,0589;
220502;2200;4,32456;
220502;2300;3,91741;
220503;0000;3,90871;
220503;0100;4,1391;
220503;0200;3,81694;
220503;0300;1,39879;
220503;0400;3,67505;
220503;0500;4,35448;
220503;0600;3,55291;
220503;0700;1,90372;
220503;0800;1,37281;
220503;0900;0,656303;
220503;1000;0,0213681;
220503;1100;4,53032;
220503;1200;4,82699;
220503;1300;3,47408;
220503;1400;3,61021;
220503;1500;1,91972;
220503;1600;0,92115;
220503;1700;1,15186;
220503;1800;1,38809;
220503;1900;;
220503;2000;1,65652;
220503;2100;2,89457;
220503;2200;0,723853;
220503;2300;0,934748;
220504;0000;1,41506;
220504;0100;0,868773;
220504;0200;1,19609;
220504;0300;0,440873;
220504;0400;0,257045;
220504;0500;0,631675;
220504;0600;0,978206;
220504;0700;0,7377;
220504;0800;0,848731;
220504;0900;0,464201;
220504;1000;2,05836;
220504;1100;4,3479;
220504;1200;5,44928;
220504;1300;5,69574;
220504;1400;5,28758;
220504;1500;5,20984;
220504;1600;4,72091;
220504;1700;4,18648;
220504;1800;3,82546;
220504;1900;2,85241;
220504;2000;3,52111;
220504;2100;3,0405;
220504;2200;2,61799;
220504;2300;1,59899;
220505;0000;1,76689;
220505;0100;3,60203;
220505;0200;1,1299;
220505;0300;0,264847;
220505;0400;1,28002;
220505;0500;1,74214;
220505;0600;1,41162;
220505;0700;1,14559;
220505;0800;1,007;
220505;0900;1,30045;
220505;1000;3,20605;
220505;1100;5,25649;
220505;1200;6,37925;
220505;1300;5,15563;
220505;1400;4,68823;
220505;1500;4,49378;
220505;1600;3,45126;
220505;1700;4,9035;
220505;1800;3,34696;
220505;1900;2,95831;
220505;2000;3,09902;
220505;2100;2,60634;
220505;2200;2,4162;
220505;2300;1,8673;
220506;0000;1,40996;
220506;0100;0,895796;
220506;0200;0,923033;
220506;0300;1,50248;
220506;0400;1,16062;
220506;0500;1,22674;
220506;0600;1,22343;
220506;0700;0,469888;
220506;0800;1,47893;
220506;0900;0,594264;
220506;1000;0,400626;
220506;1100;1,40663;
220506;1200;1,2167;
220506;1300;1,02313;
220506;1400;0,618013;
220506;1500;0,41159;
220506;1600;0,652165;
220506;1700;0,52502;
220506;1800;0,838623;
220506;1900;0,317344;
220506;2000;1,6258;
220506;2100;2,42172;
220506;2200;2,1154;
220506;2300;0,75;
220507;0000;0,937274;
220507;0100;0,511526;
220507;0200;0,480612;
220507;0300;1,31198;
220507;0400;1,30416;
220507;0500;0,31419;
220507;0600;0,707032;
220507;0700;0,823851;
220507;0800;0,859351;
220507;0900;0,609619;
220507;1000;1,19646;
220507;1100;1,63516;
220507;1200;1,66065;
220507;1300;2,05676;
220507;1400;1,2117;
220507;1500;1,13277;
220507;1600;1,19312;
220507;1700;1,17829;
220507;1800;1,43887;
220507;1900;4,81836;
220507;2000;2,05828;
220507;2100;1,29714;
220507;2200;1,26952;
220507;2300;1,05975;
220508;0000;4,1767;
220508;0100;6,49703;
220508;0200;8,46814;
220508;0300;8,50648;
220508;0400;8,67574;
220508;0500;6,30639;
220508;0600;3,04341;
220508;0700;4,43834;
220508;0800;4,26891;
220508;0900;5,80895;
220508;1000;8,11555;
220508;1100;7,22127;
220508;1200;8,04637;
220508;1300;7,44349;
220508;1400;7,95301;
220508;1500;8,14394;
220508;1600;5,4154;
220508;1700;4,14721;
220508;1800;2,30791;
220508;1900;4,5391;
220508;2000;2,56848;
220508;2100;2,10604;
220508;2200;1,83054;
220508;2300;1,4199;
220509;0000;2,01984;
220509;0100;1,35018;
220509;0200;1,75998;
220509;0300;1,06208;
220509;0400;1,10938;
220509;0500;0,748579;
220509;0600;0,585494;
220509;0700;0,591616;
220509;0800;0,900934;
220509;0900;1,63243;
220509;1000;2,74847;
220509;1100;3,965;
220509;1200;5,12443;
220509;1300;5,64846;
220509;1400;5,5545;
220509;1500;5,90225;
220509;1600;5,14774;
220509;1700;4,58584;
220509;1800;4,36953;
220509;1900;3,30306;
220509;2000;0,367698;
220509;2100;0,080442;
220509;2200;0,876312;
220509;2300;0,909241;
220510;0000;0,280467;
220510;0100;0,699991;
220510;0200;0,89443;
220510;0300;0,634123;
220510;0400;0,978282;
220510;0500;0,871591;
220510;0600;0,63345;
220510;0700;0,702477;
220510;0800;0,147129;
220510;0900;1,15399;
220510;1000;1,26319;
220510;1100;1,78276;
220510;1200;3,52071;
220510;1300;3,1772;
220510;1400;3,11777;
220510;1500;3,1521;
220510;1600;2,33226;
220510;1700;0,956813;
220510;1800;0,380934;
220510;1900;0,500327;
220510;2000;0,697784;
220510;2100;0,795557;
220510;2200;0,440856;
220510;2300;0,12111;
220511;0000;0,289372;
220511;0100;0,511158;
220511;0200;0,383453;
220511;0300;0,210462;
220511;0400;0,40735;
220511;0500;0,309354;
220511;0600;0,216783;
220511;0700;0,184494;
220511;0800;0,204229;
220511;0900;0,477056;
220511;1000;0,666617;
220511;1100;0,71272;
220511;1200;1,25964;
220511;1300;1,11731;
220511;1400;0,771441;
220511;1500;0,64299;
220511;1600;0,864669;
220511;1700;0,444296;
220511;1800;0,4483;
220511;1900;0,518549;
220511;2000;0,36246;
220511;2100;0,90389;
220511;2200;0,405358;
220511;2300;0,189092;
220512;0000;0,12413;
220512;0100;0,16093;
220512;0200;0,29065;
220512;0300;0,191835;
220512;0400;0,161963;
220512;0500;0,518548;
220512;0600;0,247298;
220512;0700;0,372037;
220512;0800;0,86398;
220512;0900;0,964352;
220512;1000;0,356711;
220512;1100;0,548956;
220512;1200;1,236;
220512;1300;1,56879;
220512;1400;1,73927;
220512;1500;1,58564;
220512;1600;1,80197;
220512;1700;2,3286;
220512;1800;0,786136;
220512;1900;1,27372;
220512;2000;0,245597;
220512;2100;0,425788;
220512;2200;0,248264;
220512;2300;0,552714;
220513;0000;2,27971;
220513;0100;1,13481;
220513;0200;0,471824;
220513;0300;0,405964;
220513;0400;2,20573;
220513;0500;2,0062;
220513;0600;2,74511;
220513;0700;3,83455;
220513;0800;1,95762;
220513;0900;3,88748;
220513;1000;4,0542;
220513;1100;3,99477;
220513;1200;3,14655;
220513;1300;3,11434;
220513;1400;2,81626;
220513;1500;3,97209;
220513;1600;2,61435;
220513;1700;0,626228;
220513;1800;0,879377;
220513;1900;0,776771;
220513;2000;0,579253;
220513;2100;0,721761;
220513;2200;1,0762;
220513;2300;0,637548;
220514;0000;1,55341;
220514;0100;0,966866;
220514;0200;0,502581;
220514;0300;0,662394;
220514;0400;0,33797;
220514;0500;0,758831;
220514;0600;0,822521;
220514;0700;1,06733;
220514;0800;0,492673;
220514;0900;0,739368;
220514;1000;2,69647;
220514;1100;3,12706;
220514;1200;2,9552;
220514;1300;2,71573;
220514;1400;3,49216;
220514;1500;2,71136;
220514;1600;2,25352;
220514;1700;0,698123;
220514;1800;0,187376;
220514;1900;0,363793;
220514;2000;0,634793;
220514;2100;0,829921;
220514;2200;0,645119;
220514;2300;0,783042;
220515;0000;0,540951;
220515;0100;0,295766;
220515;0200;0,118354;
220515;0300;0,216135;
220515;0400;0,0607226;
220515;0500;0,605711;
220515;0600;0,571734;
220515;0700;0,28355;
220515;0800;0,0652894;
220515;0900;0,684357;
220515;1000;0,912489;
220515;1100;1,91091;
220515;1200;0,845832;
220515;1300;1,01636;
220515;1400;1,48254;
220515;1500;1,58663;
220515;1600;0,766308;
220515;1700;0,383816;
220515;1800;0,745287;
220515;1900;0,662238;
220515;2000;0,589652;
220515;2100;0,0649731;
220515;2200;0,180761;
220515;2300;0,656347;
220516;0000;0,417707;
220516;0100;0,268838;
220516;0200;0,219598;
220516;0300;0,358706;
220516;0400;0,227816;
220516;0500;0,282189;
220516;0600;0,233125;
220516;0700;0,438656;
220516;0800;0,21305;
220516;0900;0,711379;
220516;1000;0,818888;
220516;1100;1,29707;
220516;1200;0,847271;
220516;1300;1,55537;
220516;1400;1,00843;
220516;1500;0,903577;
220516;1600;0,631444;
220516;1700;0,298276;
220516;1800;0,628848;
220516;1900;0,240162;
220516;2000;0,108867;
220516;2100;0,609403;
220516;2200;0,299451;
220516;2300;0,697416;
220517;0000;0,533739;
220517;0100;0,287133;
220517;0200;0,381865;
220517;0300;0,377539;
220517;0400;0,435384;
220517;0500;0,24727;
220517;0600;0,16855;
220517;0700;0,307893;
220517;0800;0,186972;
220517;0900;0,792517;
220517;1000;0,790695;
220517;1100;1,04927;
220517;1200;;
220517;1300;2,05641;
220517;1400;0,899903;
220517;1500;0,990562;
220517;1600;1,01785;
220517;1700;0,597213;
220517;1800;0,68248;
220517;1900;0,529118;
220517;2000;0,24712;
220517;2100;0,324497;
220517;2200;0,563872;
220517;2300;0,196824;
220518;0000;0,235426;
220518;0100;0,450801;
220518;0200;0,118338;
220518;0300;0,473229;
220518;0400;0,505076;
220518;0500;0,433006;
220518;0600;0,108315;
220518;0700;0,163147;
220518;0800;0,169328;
220518;0900;0,738717;
220518;1000;0,600163;
220518;1100;1,15774;
220518;1200;1,76261;
220518;1300;1,53239;
220518;1400;0,925396;
220518;1500;1,02363;
220518;1600;1,02536;
220518;1700;0,184548;
220518;1800;0,4566;
220518;1900;0,103094;
220518;2000;0,162095;
220518;2100;0,135146;
220518;2200;0,552811;
220518;2300;0,177432;
220519;0000;0,39135;
220519;0100;0,187172;
220519;0200;0,36912;
220519;0300;0,500273;
220519;0400;0,396356;
220519;0500;0,174819;
220519;0600;0,330312;
220519;0700;0,625035;
220519;0800;0,437589;
220519;0900;0,874831;
220519;1000;0,400213;
220519;1100;0,44578;
220519;1200;0,856651;
220519;1300;1,37445;
220519;1400;0,566925;
220519;1500;0,737713;
220519;1600;0,505407;
220519;1700;0,314857;
220519;1800;0,65648;
220519;1900;0,341243;
220519;2000;0,31539;
220519;2100;0,188001;
220519;2200;0,532682;
220519;2300;0,0919626;
220520;0000;0,217156;
220520;0100;0,497571;
220520;0200;0,158726;
220520;0300;0,0160517;
220520;0400;0,448647;
220520;0500;0,140281;
220520;0600;0,368371;
220520;0700;0,622969;
220520;0800;0,230769;
220520;0900;0,418797;
220520;1000;0,499012;
220520;1100;0,833795;
220520;1200;0,580918;
220520;1300;1,36958;
220520;1400;2,12254;
220520;1500;1,05996;
220520;1600;0,808173;
220520;1700;1,27351;
220520;1800;0,819011;
220520;1900;2,87069;
220520;2000;1,46897;
220520;2100;1,60525;
220520;2200;1,64568;
220520;2300;2,33779;
220521;0000;4,47873;
220521;0100;1,65763;
220521;0200;0,439319;
220521;0300;1,59761;
220521;0400;1,972;
220521;0500;2,5431;
220521;0600;1,96413;
220521;0700;1,62988;
220521;0800;0,384294;
220521;0900;0,622556;
220521;1000;0,284388;
220521;1100;0,946641;
220521;1200;1,62014;
220521;1300;1,19716;
220521;1400;0,522537;
220521;1500;0,829453;
220521;1600;0,781663;
220521;1700;1,37835;
220521;1800;1,73944;
220521;1900;1,37639;
220521;2000;0,424011;
220521;2100;0,591338;
220521;2200;0,0969174;
220521;2300;0,289125;
220522;0000;0,803587;
220522;0100;1,08432;
220522;0200;0,602902;
220522;0300;1,46251;
220522;0400;1,50949;
220522;0500;0,572853;
220522;0600;0,348369;
220522;0700;0,485729;
220522;0800;0,626546;
220522;0900;0,971577;
220522;1000;2,37975;
220522;1100;3,09737;
220522;1200;1,92428;
220522;1300;3,8413;
220522;1400;3,02073;
220522;1500;1,56656;
220522;1600;1,64388;
220522;1700;0,53012;
220522;1800;1,18363;
220522;1900;0,653505;
220522;2000;0,367228;
220522;2100;0,525332;
220522;2200;1,0839;
220522;2300;1,14143;
220523;0000;2,48597;
220523;0100;1,33511;
220523;0200;1,16624;
220523;0300;1,27346;
220523;0400;0,27513;
220523;0500;0,590079;
220523;0600;0,480589;
220523;0700;1,06718;
220523;0800;1,23908;
220523;0900;0,296101;
220523;1000;1,29354;
220523;1100;2,64976;
220523;1200;2,62534;
220523;1300;2,50236;
220523;1400;1,71656;
220523;1500;1,03299;
220523;1600;0,844382;
220523;1700;0,666193;
220523;1800;0,179175;
220523;1900;1,70785;
220523;2000;1,87254;
220523;2100;1,20335;
220523;2200;1,2525;
220523;2300;3,03521;
220524;0000;0,533678;
220524;0100;0,609112;
220524;0200;1,0543;
220524;0300;1,42583;
220524;0400;1,88492;
220524;0500;1,2141;
220524;0600;0,858973;
220524;0700;0,39428;
220524;0800;0,937565;
220524;0900;0,947769;
220524;1000;1,16876;
220524;1100;2,91582;
220524;1200;3,20264;
220524;1300;4,18617;
220524;1400;3,7886;
220524;1500;3,21018;
220524;1600;2,89777;
220524;1700;0,989771;
220524;1800;0,892894;
220524;1900;0,30568;
220524;2000;0,28508;
220524;2100;0,802308;
220524;2200;1,05332;
220524;2300;0,950175;
220525;0000;1,15585;
220525;0100;0,834478;
220525;0200;0,531124;
220525;0300;0,818982;
220525;0400;1,17321;
220525;0500;0,132394;
220525;0600;0,538784;
220525;0700;0,95484;
220525;0800;1,03608;
220525;0900;0,429037;
220525;1000;1,00185;
220525;1100;1,52985;
220525;1200;2,47625;
220525;1300;3,91134;
220525;1400;3,85281;
220525;1500;3,82098;
220525;1600;2,82428;
220525;1700;1,4222;
220525;1800;0,475384;
220525;1900;0,673037;
220525;2000;0,69257;
220525;2100;0,56521;
220525;2200;0,639713;
220525;2300;1,10347;
220526;0000;0,384118;
220526;0100;1,01441;
220526;0200;0,669012;
220526;0300;0,966299;
220526;0400;0,861769;
220526;0500;0,658772;
220526;0600;0,962146;
220526;0700;0,691157;
220526;0800;0,353838;
220526;0900;1,2171;
220526;1000;2,07613;
220526;1100;3,30717;
220526;1200;3,52201;
220526;1300;3,85492;
220526;1400;3,5145;
220526;1500;3,11947;
220526;1600;2,99638;
220526;1700;0,759739;
220526;1800;0,305121;
220526;1900;0,756642;
220526;2000;0,55707;
220526;2100;0,677433;
220526;2200;0,429026;
220526;2300;0,411306;
220527;0000;0,796633;
220527;0100;1,25736;
220527;0200;0,899008;
220527;0300;1,16328;
220527;0400;0,546568;
220527;0500;1,12925;
220527;0600;1,53009;
220527;0700;0,892092;
220527;0800;0,618029;
220527;0900;0,789312;
220527;1000;0,43172;
220527;1100;2,57776;
220527;1200;3,7509;
220527;1300;3,64619;
220527;1400;3,53076;
220527;1500;3,2529;
220527;1600;2,1736;
220527;1700;1,05565;
220527;1800;0,448583;
220527;1900;0,630866;
220527;2000;1,1349;
220527;2100;0,501243;
220527;2200;0,238736;
220527;2300;1,40791;
220528;0000;1,17187;
220528;0100;1,03715;
220528;0200;0,850308;
220528;0300;1,02065;
220528;0400;1,00329;
220528;0500;0,936144;
220528;0600;1,19664;
220528;0700;0,902467;
220528;0800;1,14816;
220528;0900;0,299658;
220528;1000;0,879167;
220528;1100;2,06482;
220528;1200;3,41508;
220528;1300;3,52261;
220528;1400;3,5687;
220528;1500;3,2092;
220528;1600;2,49943;
220528;1700;0,317875;
220528;1800;1,14994;
220528;1900;1,04191;
220528;2000;1,08477;
220528;2100;0,978841;
220528;2200;1,05707;
220528;2300;0,829402;
220529;0000;0,631207;
220529;0100;1,10968;
220529;0200;1,13854;
220529;0300;1,10226;
220529;0400;0,788575;
220529;0500;1,06833;
220529;0600;1,05098;
220529;0700;0,888653;
220529;0800;0,729703;
220529;0900;0,324359;
220529;1000;0,843738;
220529;1100;1,91553;
220529;1200;2,95119;
220529;1300;2,76618;
220529;1400;2,50418;
220529;1500;2,80052;
220529;1600;1,99663;
220529;1700;0,70464;
220529;1800;0,443479;
220529;1900;0,28514;
220529;2000;0,676574;
220529;2100;0,537648;
220529;2200;0,694383;
220529;2300;0,76854;
220530;0000;1,14223;
220530;0100;1,10728;
220530;0200;0,284193;
220530;0300;0,345621;
220530;0400;0,453121;
220530;0500;0,0771405;
220530;0600;0,595703;
220530;0700;0,265052;
220530;0800;0,477746;
220530;0900;0,353227;
220530;1000;0,437573;
220530;1100;0,692876;
220530;1200;0,645545;
220530;1300;0,877086;
220530;1400;1,35882;
220530;1500;;
220530;1600;;
220530;1700;;
220530;1800;0,586397;
220530;1900;0,530048;
220530;2000;0,645471;
220530;2100;0,548441;
220530;2200;0,339885;
220530;2300;0,167161;
220531;0000;0,265724;
220531;0100;0,824776;
220531;0200;0,24503;
220531;0300;0,368619;
220531;0400;0,409404;
220531;0500;0,775013;
220531;0600;0,480307;
220531;0700;1,1644;
220531;0800;1,07336;
220531;0900;1,40822;
220531;1000;1,19545;
220531;1100;0,43267;
220531;1200;1,46483;
220531;1300;1,02886;
220531;1400;0,815139;
220531;1500;0,833054;
220531;1600;0,810573;
220531;1700;0,958041;
220531;1800;0,891581;
220531;1900;0,870972;
220531;2000;1,03665;
220531;2100;1,01124;
220531;2200;0,751375;
220531;2300;0,876436;
220601;0000;0,648623;
220601;0100;0,391193;
220601;0200;0,571921;
220601;0300;0,538484;
220601;0400;0,249373;
220601;0500;0,166641;
220601;0600;0,157436;
220601;0700;0,12264;
220601;0800;0,294326;
220601;0900;0,266491;
220601;1000;0,749081;
220601;1100;0,541964;
220601;1200;0,910183;
220601;1300;1,24417;
220601;1400;0,944744;
220601;1500;1,05671;
220601;1600;0,879452;
220601;1700;0,407145;
220601;1800;0,631877;
220601;1900;0,565397;
220601;2000;0,425979;
220601;2100;0,489309;
220601;2200;0,902542;
220601;2300;0,0409229;
220602;0000;0,181479;
220602;0100;0,246862;
220602;0200;0,181719;
220602;0300;0,121258;
220602;0400;0,146945;
220602;0500;0,116229;
220602;0600;0,814667;
220602;0700;0,565418;
220602;0800;0,145682;
220602;0900;0,188942;
220602;1000;0,399723;
220602;1100;0,704682;
220602;1200;0,716361;
220602;1300;1,03781;
220602;1400;0,844689;
220602;1500;0,624217;
220602;1600;0,316338;
220602;1700;0,485519;
220602;1800;0,318238;
220602;1900;0,39535;
220602;2000;0,428415;
220602;2100;0,267389;
220602;2200;0,29329;
220602;2300;0,128638;
220603;0000;0,422462;
220603;0100;0,615915;
220603;0200;0,72378;
220603;0300;0,845818;
220603;0400;0,248219;
220603;0500;0,0235192;
220603;0600;0,0611422;
220603;0700;0,494072;
220603;0800;0,37068;
220603;0900;0,234603;
220603;1000;0,397057;
220603;1100;1,52323;
220603;1200;1,60875;
220603;1300;1,6519;
220603;1400;2,09036;
220603;1500;1,76336;
220603;1600;1,17765;
220603;1700;0,982566;
220603;1800;0,744952;
220603;1900;1,15238;
220603;2000;0,577842;
220603;2100;0,708124;
220603;2200;0,461112;
220603;2300;0,244907;
220604;0000;0,567958;
220604;0100;0,227857;
220604;0200;0,530029;
220604;0300;0,43098;
220604;0400;1,26673;
220604;0500;1,03325;
220604;0600;0,412839;
220604;0700;0,139126;
220604;0800;1,61805;
220604;0900;1,70342;
220604;1000;0,823027;
220604;1100;5,50369;
220604;1200;5,82917;
220604;1300;5,91327;
220604;1400;5,52643;
220604;1500;4,7489;
220604;1600;3,7607;
220604;1700;2,08993;
220604;1800;1,98383;
220604;1900;3,24168;
220604;2000;2,47135;
220604;2100;1,84772;
220604;2200;0,659074;
220604;2300;0,842484;
220605;0000;0,989682;
220605;0100;1,19972;
220605;0200;0,759248;
220605;0300;0,344734;
220605;0400;0,550733;
220605;0500;1,02487;
220605;0600;1,33019;
220605;0700;2,16127;
220605;0800;1,10546;
220605;0900;2,97908;
220605;1000;2,57091;
220605;1100;2,40227;
220605;1200;1,93381;
220605;1300;2,24706;
220605;1400;2,03367;
220605;1500;1,50217;
220605;1600;2,52064;
220605;1700;1,24523;
220605;1800;2,368;
220605;1900;2,02811;
220605;2000;2,27966;
220605;2100;1,83892;
220605;2200;1,10252;
220605;2300;0,927827;
220606;0000;1,69998;
220606;0100;0,237638;
220606;0200;1,97494;
220606;0300;1,425;
220606;0400;1,61558;
220606;0500;1,22457;
220606;0600;2,05923;
220606;0700;2,53429;
220606;0800;4,37704;
220606;0900;5,35488;
220606;1000;4,52555;
220606;1100;3,85605;
220606;1200;3,12625;
220606;1300;3,86903;
220606;1400;3,74969;
220606;1500;3,58307;
220606;1600;1,98232;
220606;1700;0,521649;
220606;1800;0,84943;
220606;1900;1,0381;
220606;2000;0,725778;
220606;2100;1,01399;
220606;2200;0,867129;
220606;2300;0,571221;
220607;0000;0,493869;
220607;0100;0,261113;
220607;0200;0,771696;
220607;0300;1,04327;
220607;0400;0,797275;
220607;0500;0,56319;
220607;0600;1,75265;
220607;0700;1,92361;
220607;0800;0,303487;
220607;0900;1,0746;
220607;1000;0,750454;
220607;1100;1,56897;
220607;1200;1,22578;
220607;1300;2,9742;
220607;1400;3,86599;
220607;1500;3,58413;
220607;1600;2,97041;
220607;1700;3,44287;
220607;1800;1,60657;
220607;1900;0,896841;
220607;2000;1,68277;
220607;2100;0,886408;
220607;2200;2,28071;
220607;2300;1,44473;
220608;0000;0,127335;
220608;0100;1,3303;
220608;0200;1,02023;
220608;0300;0,850079;
220608;0400;1,05586;
220608;0500;1,05675;
220608;0600;1,17491;
220608;0700;1,62693;
220608;0800;1,83048;
220608;0900;0,879921;
220608;1000;0,91212;
220608;1100;4,93218;
220608;1200;3,72475;
220608;1300;3,61482;
220608;1400;1,47458;
220608;1500;1,63331;
220608;1600;3,51803;
220608;1700;0,795137;
220608;1800;1,58909;
220608;1900;0,481832;
220608;2000;1,74449;
220608;2100;1,26011;
220608;2200;0,682221;
220608;2300;1,28518;
220609;0000;0,299063;
220609;0100;1,67936;
220609;0200;1,7649;
220609;0300;2,99402;
220609;0400;1,73393;
220609;0500;2,56052;
220609;0600;1,85094;
220609;0700;1,96985;
220609;0800;2,34977;
220609;0900;2,54585;
220609;1000;2,5968;
220609;1100;4,31513;
220609;1200;4,37875;
220609;1300;4,27165;
220609;1400;5,20551;
220609;1500;4,63403;
220609;1600;3,39418;
220609;1700;1,7045;
220609;1800;1,58321;
220609;1900;0,918049;
220609;2000;0,941595;
220609;2100;0,606266;
220609;2200;0,856579;
220609;2300;1,05842;
220610;0000;0,856953;
220610;0100;1,35239;
220610;0200;1,18326;
220610;0300;1,17916;
220610;0400;0,828452;
220610;0500;0,849329;
220610;0600;1,05176;
220610;0700;1,20846;
220610;0800;1,28676;
220610;0900;1,07338;
220610;1000;0,556493;
220610;1100;0,439911;
220610;1200;2,31088;
220610;1300;2,20304;
220610;1400;2,57748;
220610;1500;1,79586;
220610;1600;1,22932;
220610;1700;1,07091;
220610;1800;1,04763;
220610;1900;1,2589;
220610;2000;0,356941;
220610;2100;0,146596;
220610;2200;0,420399;
220610;2300;0,32464;
220611;0000;0,401422;
220611;0100;0,551335;
220611;0200;0,462956;
220611;0300;0,0939692;
220611;0400;0,276404;
220611;0500;0,246433;
220611;0600;0,268389;
220611;0700;0,116953;
220611;0800;0,232073;
220611;0900;0,438749;
220611;1000;0,292756;
220611;1100;0,994501;
220611;1200;1,03232;
220611;1300;0,774401;
220611;1400;0,75194;
220611;1500;0,658064;
220611;1600;0,581461;
220611;1700;0,209383;
220611;1800;0,582322;
220611;1900;0,27731;
220611;2000;0,111022;
220611;2100;0,273681;
220611;2200;0,223343;
220611;2300;0,500439;
220612;0000;0,534562;
220612;0100;0,372003;
220612;0200;0,5626;
220612;0300;0,769802;
220612;0400;0,745731;
220612;0500;1,12458;
220612;0600;0,101537;
220612;0700;0,640023;
220612;0800;0,31734;
220612;0900;0,198165;
220612;1000;0,590987;
220612;1100;0,690449;
220612;1200;0,537965;
220612;1300;1,57894;
220612;1400;0,483748;
220612;1500;0,713371;
220612;1600;1,08279;
220612;1700;0,496016;
220612;1800;0,942251;
220612;1900;0,781712;
220612;2000;0,160975;
220612;2100;0,20151;
220612;2200;0,33814;
220612;2300;0,137593;
220613;0000;0,605496;
220613;0100;0,234571;
220613;0200;0,647975;
220613;0300;0,281607;
220613;0400;0,409678;
220613;0500;0,937438;
220613;0600;0,323118;
220613;0700;0,881667;
220613;0800;0,716082;
220613;0900;0,533949;
220613;1000;0,280655;
220613;1100;0,789492;
220613;1200;0,80795;
220613;1300;0,691695;
220613;1400;2,02488;
220613;1500;1,02063;
220613;1600;0,689974;
220613;1700;0,554801;
220613;1800;0,47821;
220613;1900;0,116919;
220613;2000;1,49095;
220613;2100;0,55889;
220613;2200;0,449201;
220613;2300;0,805081;
220614;0000;0,932663;
220614;0100;1,03404;
220614;0200;0,4006;
220614;0300;0,585761;
220614;0400;0,107898;
220614;0500;0,775488;
220614;0600;0,685776;
220614;0700;0,704186;
220614;0800;0,711402;
220614;0900;0,608287;
220614;1000;0,54347;
220614;1100;0,570343;
220614;1200;0,648183;
220614;1300;1,29643;
220614;1400;1,83131;
220614;1500;1,78136;
220614;1600;1,54424;
220614;1700;0,594175;
220614;1800;0,406215;
220614;1900;0,621419;
220614;2000;0,197283;
220614;2100;0,308804;
220614;2200;0,331279;
220614;2300;0,779521;
220615;0000;0,956143;
220615;0100;0,663971;
220615;0200;1,08954;
220615;0300;0,66709;
220615;0400;0,972298;
220615;0500;0,737972;
220615;0600;0,596996;
220615;0700;0,501677;
220615;0800;1,03492;
220615;0900;0,889714;
220615;1000;0,401766;
220615;1100;1,01438;
220615;1200;2,88581;
220615;1300;3,56275;
220615;1400;4,06755;
220615;1500;4,23583;
220615;1600;2,4394;
220615;1700;2,29394;
220615;1800;2,07529;
220615;1900;2,27908;
220615;2000;1,74356;
220615;2100;0,790192;
220615;2200;2,11505;
220615;2300;2,24333;
220616;0000;3,71515;
220616;0100;3,51109;
220616;0200;3,53187;
220616;0300;3,00738;
220616;0400;3,89831;
220616;0500;6,47982;
220616;0600;7,6193;
220616;0700;6,20988;
220616;0800;3,86021;
220616;0900;2,00443;
220616;1000;3,08603;
220616;1100;3,72936;
220616;1200;3,43979;
220616;1300;3,49272;
220616;1400;2,30492;
220616;1500;5,07981;
220616;1600;3,96473;
220616;1700;3,18369;
220616;1800;3,40729;
220616;1900;4,02255;
220616;2000;2,82758;
220616;2100;3,1459;
