FECHA (YYMMDD);HORA (HHMM);;
170521;1300;5,9;
170521;1400;5,6;
170521;1500;2,4;
170521;1600;2;
170521;1700;2,1;
170521;1800;2,3;
170521;1900;3,2;
170521;2000;3;
170521;2100;2,7;
170521;2200;2,5;
170521;2300;2,4;
170522;0000;2,2;
170522;0100;1,4;
170522;0200;1,1;
170522;0300;1;
170522;0400;1,3;
170522;0500;1,4;
170522;0600;1,2;
170522;0700;1,1;
170522;0800;1,3;
170522;0900;2;
170522;1000;3,2;
170522;1100;3,5;
170522;1200;4;
170522;1300;3,5;
170522;1400;3,9;
170522;1500;4,1;
170522;1600;3,5;
170522;1700;3,4;
170522;1800;2,7;
170522;1900;2,1;
170522;2000;2;
170522;2100;1,8;
170522;2200;1,8;
170522;2300;1;
170523;0000;0,4;
170523;0100;0,2;
170523;0200;0,3;
170523;0300;0,2;
170523;0400;1,3;
170523;0500;1,9;
170523;0600;1,8;
170523;0700;2;
170523;0800;2,3;
170523;0900;3,5;
170523;1000;5,2;
170523;1100;5,4;
170523;1200;5,5;
170523;1300;5,5;
170523;1400;5,4;
170523;1500;5;
170523;1600;4,5;
170523;1700;4,2;
170523;1800;4;
170523;1900;4,3;
170523;2000;4;
170523;2100;3,7;
170523;2200;4,2;
170523;2300;4,3;
170524;0000;4,3;
170524;0100;3,7;
170524;0200;2,8;
170524;0300;3,7;
170524;0400;3,7;
170524;0500;3,8;
170524;0600;3,7;
170524;0700;3,5;
170524;0800;3,6;
170524;0900;5,6;
170524;1000;6,8;
170524;1100;6,7;
170524;1200;6,9;
170524;1300;7,5;
170524;1400;7,9;
170524;1500;7,2;
170524;1600;7;
170524;1700;6,3;
170524;1800;5,7;
170524;1900;5,2;
170524;2000;5;
170524;2100;4,6;
170524;2200;4,7;
170524;2300;4,4;
170525;0000;4,5;
170525;0100;4,2;
170525;0200;4,2;
170525;0300;4;
170525;0400;4,1;
170525;0500;3,8;
170525;0600;4;
170525;0700;4,1;
170525;0800;4,3;
170525;0900;4,6;
170525;1000;6,5;
170525;1100;7,5;
170525;1200;7,5;
170525;1300;7,9;
170525;1400;7;
170525;1500;6,9;
170525;1600;6,5;
170525;1700;6,1;
170525;1800;5,9;
170525;1900;5,8;
170525;2000;5,6;
170525;2100;5,4;
170525;2200;5,8;
170525;2300;5,7;
170526;0000;5,6;
170526;0100;4,8;
170526;0200;4,2;
170526;0300;3,5;
170526;0400;3;
170526;0500;2,6;
170526;0600;3,1;
170526;0700;3,2;
170526;0800;3;
170526;0900;5,4;
170526;1000;6,8;
170526;1100;8,10001;
170526;1200;8,8;
170526;1300;9,2;
170526;1400;9,2;
170526;1500;8,60001;
170526;1600;7,6;
170526;1700;5,9;
170526;1800;5,4;
170526;1900;4,9;
170526;2000;4,7;
170526;2100;4,5;
170526;2200;4,5;
170526;2300;4,5;
170527;0000;4,2;
170527;0100;3,6;
170527;0200;3,6;
170527;0300;3,6;
170527;0400;3,3;
170527;0500;3,3;
170527;0600;3,2;
170527;0700;2,7;
170527;0800;2,8;
170527;0900;3;
170527;1000;4,3;
170527;1100;5,3;
170527;1200;6,1;
170527;1300;6,1;
170527;1400;6,5;
170527;1500;6,5;
170527;1600;6;
170527;1700;4,6;
170527;1800;4,2;
170527;1900;4;
170527;2000;3,5;
170527;2100;3,2;
170527;2200;3,2;
170527;2300;2,8;
170528;0000;2,6;
170528;0100;2,2;
170528;0200;1,9;
170528;0300;1,5;
170528;0400;0,9;
170528;0500;-1;
170528;0600;-0,7;
170528;0700;-1;
170528;0800;-0,7;
170528;0900;-0,3;
170528;1000;0,4;
170528;1100;0,6;
170528;1200;1,1;
170528;1300;1,4;
170528;1400;1,5;
170528;1500;1,6;
170528;1600;1,4;
170528;1700;1;
170528;1800;0,5;
170528;1900;0;
170528;2000;-0,2;
170528;2100;-0,8;
170528;2200;-1;
170528;2300;-1,2;
170529;0000;-1,8;
170529;0100;-2,2;
170529;0200;-2,7;
170529;0300;-3;
170529;0400;-3,4;
170529;0500;-3,6;
170529;0600;-3,7;
170529;0700;-4;
170529;0800;-4,4;
170529;0900;-4;
170529;1000;-3,5;
170529;1100;-3;
170529;1200;-2,1;
170529;1300;-1,4;
170529;1400;-1;
170529;1500;-0,9;
170529;1600;-0,6;
170529;1700;-1,4;
170529;1800;-1,4;
170529;1900;-1,8;
170529;2000;-2,3;
170529;2100;-2,5;
170529;2200;-2,3;
170529;2300;-2,1;
170530;0000;-2;
170530;0100;-1,8;
170530;0200;-1,7;
170530;0300;-1,5;
170530;0400;-1,1;
170530;0500;-1;
170530;0600;-1,2;
170530;0700;-1,2;
170530;0800;-1;
170530;0900;-0,1;
170530;1000;0,7;
170530;1100;1,5;
170530;1200;2,3;
170530;1300;4,1;
170530;1400;4,9;
170530;1500;5,1;
170530;1600;5,3;
170530;1700;4,7;
170530;1800;4,4;
170530;1900;3,9;
170530;2000;3,5;
170530;2100;3,2;
170530;2200;3;
170530;2300;2,8;
170531;0000;2,7;
170531;0100;2,8;
170531;0200;2,8;
170531;0300;2,9;
170531;0400;2,5;
170531;0500;2,6;
170531;0600;2,6;
170531;0700;2,8;
170531;0800;2,6;
170531;0900;3,3;
170531;1000;3,9;
170531;1100;6,2;
170531;1200;8,39999;
170531;1300;9;
170531;1400;10,3;
170531;1500;9,39999;
170531;1600;8,5;
170531;1700;7,6;
170531;1800;6,5;
170531;1900;6,4;
170531;2000;6;
170531;2100;5,3;
170531;2200;5,1;
170531;2300;4,3;
170601;0000;4,2;
170601;0100;4,8;
170601;0200;4,9;
170601;0300;4,6;
170601;0400;4,2;
170601;0500;4,5;
170601;0600;4,2;
170601;0700;4,3;
170601;0800;4,9;
170601;0900;5,1;
170601;1000;5,3;
170601;1100;6;
170601;1200;7,2;
170601;1300;7,4;
170601;1400;8,2;
170601;1500;8,7;
170601;1600;7,5;
170601;1700;7;
170601;1800;6,7;
170601;1900;6,7;
170601;2000;6,8;
170601;2100;6,8;
170601;2200;7,3;
170601;2300;7,5;
170602;0000;7,3;
170602;0100;5,6;
170602;0200;4,3;
170602;0300;3,6;
170602;0400;3;
170602;0500;2,7;
170602;0600;2,8;
170602;0700;3,1;
170602;0800;2,9;
170602;0900;3;
170602;1000;3;
170602;1100;3;
170602;1200;3;
170602;1300;2,9;
170602;1400;2,8;
170602;1500;2,7;
170602;1600;2,6;
170602;1700;2,7;
170602;1800;3,3;
170602;1900;3,5;
170602;2000;3,6;
170602;2100;3,4;
170602;2200;3,3;
170602;2300;3,4;
170603;0000;3,5;
170603;0100;2,6;
170603;0200;2;
170603;0300;2,1;
170603;0400;2,2;
170603;0500;2,3;
170603;0600;2,3;
170603;0700;2,1;
170603;0800;-14,9;
170603;0900;-36,2;
170603;1000;4,4;
170603;1100;4,5;
170603;1200;4,8;
170603;1300;4,5;
170603;1400;4,6;
170603;1500;4;
170603;1600;3,3;
170603;1700;2,5;
170603;1800;2;
170603;1900;1,5;
170603;2000;1,4;
170603;2100;1,8;
170603;2200;1,5;
170603;2300;1,1;
170604;0000;0,6;
170604;0100;0,8;
170604;0200;1,4;
170604;0300;1,7;
170604;0400;1,5;
170604;0500;1,1;
170604;0600;1,2;
170604;0700;1,5;
170604;0800;1,1;
170604;0900;2,6;
170604;1000;4;
170604;1100;4,6;
170604;1200;5,1;
170604;1300;4,9;
170604;1400;4,7;
170604;1500;4;
170604;1600;3,3;
170604;1700;2,6;
170604;1800;2,4;
170604;1900;2,5;
170604;2000;2,8;
170604;2100;2,7;
170604;2200;3;
170604;2300;3,1;
170605;0000;3,1;
170605;0100;3,3;
170605;0200;3,5;
170605;0300;3,5;
170605;0400;3,5;
170605;0500;3,7;
170605;0600;4,2;
170605;0700;4;
170605;0800;4,2;
170605;0900;4,2;
170605;1000;5,5;
170605;1100;6,6;
170605;1200;7;
170605;1300;7,1;
170605;1400;6,9;
170605;1500;7,5;
170605;1600;8;
170605;1700;7,7;
170605;1800;7,6;
170605;1900;8,10001;
170605;2000;8,10001;
170605;2100;7,7;
170605;2200;7,4;
170605;2300;8,3;
170606;0000;8,89999;
170606;0100;8,60001;
170606;0200;8,3;
170606;0300;7,8;
170606;0400;8,10001;
170606;0500;8,10001;
170606;0600;8,39999;
170606;0700;8,8;
170606;0800;8,7;
170606;0900;9;
170606;1000;8,89999;
170606;1100;8,5;
170606;1200;8,7;
170606;1300;8,60001;
170606;1400;8,8;
170606;1500;8,3;
170606;1600;7,7;
170606;1700;7,5;
170606;1800;7;
170606;1900;6,8;
170606;2000;6,5;
170606;2100;6,2;
170606;2200;6;
170606;2300;5,6;
170607;0000;5,6;
170607;0100;5,4;
170607;0200;4,9;
170607;0300;5;
170607;0400;5,3;
170607;0500;4,7;
170607;0600;4,2;
170607;0700;4,2;
170607;0800;4;
170607;0900;4,8;
170607;1000;5,6;
170607;1100;5,8;
170607;1200;6,1;
170607;1300;6,5;
170607;1400;7,4;
170607;1500;6,7;
170607;1600;5,2;
170607;1700;4,3;
170607;1800;4,2;
170607;1900;3,9;
170607;2000;3,4;
170607;2100;2,8;
170607;2200;2,7;
170607;2300;2,5;
170608;0000;3,2;
170608;0100;3;
170608;0200;3,4;
170608;0300;3,6;
170608;0400;3,7;
170608;0500;4;
170608;0600;4,2;
170608;0700;4,4;
170608;0800;4,5;
170608;0900;5;
170608;1000;5,9;
170608;1100;6,9;
170608;1200;7,9;
170608;1300;8,5;
170608;1400;8,39999;
170608;1500;8,5;
170608;1600;9,39999;
170608;1700;9,2;
170608;1800;9,8;
170608;1900;9,89999;
170608;2000;10;
170608;2100;9,89999;
170608;2200;9,89999;
170608;2300;10,1;
170609;0000;10,8;
170609;0100;10,8;
170609;0200;9,89999;
170609;0300;9,60001;
170609;0400;9,2;
170609;0500;8,89999;
170609;0600;9;
170609;0700;8,89999;
170609;0800;8,8;
170609;0900;8,7;
170609;1000;8,60001;
170609;1100;9,7;
170609;1200;12,2;
170609;1300;11,6;
170609;1400;10,7;
170609;1500;10,1;
170609;1600;9;
170609;1700;7,4;
170609;1800;7,5;
170609;1900;7;
170609;2000;6,7;
170609;2100;6,5;
170609;2200;6,1;
170609;2300;5,4;
170610;0000;5,4;
170610;0100;5,7;
170610;0200;5,3;
170610;0300;5,3;
170610;0400;4,7;
170610;0500;4,5;
170610;0600;4,4;
170610;0700;4,2;
170610;0800;4;
170610;0900;4,5;
170610;1000;5;
170610;1100;4,2;
170610;1200;4;
170610;1300;5,1;
170610;1400;5,8;
170610;1500;4,8;
170610;1600;5,2;
170610;1700;4,8;
170610;1800;3,8;
170610;1900;4;
170610;2000;4,5;
170610;2100;4,1;
170610;2200;3,7;
170610;2300;3,6;
170611;0000;3,6;
170611;0100;3,2;
170611;0200;2,1;
170611;0300;2,2;
170611;0400;2,6;
170611;0500;3,1;
170611;0600;3,5;
170611;0700;3,4;
170611;0800;3,6;
170611;0900;3,6;
170611;1000;4,2;
170611;1100;5,1;
170611;1200;5;
170611;1300;4,9;
170611;1400;5,6;
170611;1500;5,9;
170611;1600;5,6;
170611;1700;5,3;
170611;1800;4,9;
170611;1900;5,1;
170611;2000;5,7;
170611;2100;4,8;
170611;2200;5;
170611;2300;5,3;
170612;0000;4,3;
170612;0100;4,7;
170612;0200;4,8;
170612;0300;4,2;
170612;0400;4;
170612;0500;4,1;
170612;0600;2,9;
170612;0700;2,3;
170612;0800;2,2;
170612;0900;1,1;
170612;1000;-0,4;
170612;1100;-0,3;
170612;1200;0,9;
170612;1300;2,4;
170612;1400;2,3;
170612;1500;1;
170612;1600;1,2;
170612;1700;0,5;
170612;1800;-0,1;
170612;1900;0,4;
170612;2000;0,8;
170612;2100;0,8;
170612;2200;1,2;
170612;2300;1,3;
170613;0000;1,1;
170613;0100;1;
170613;0200;1;
170613;0300;0,8;
170613;0400;0,6;
170613;0500;0,2;
170613;0600;0,1;
170613;0700;0,6;
170613;0800;0,5;
170613;0900;1,2;
170613;1000;2,3;
170613;1100;3,4;
170613;1200;3,7;
170613;1300;3,6;
170613;1400;3,7;
170613;1500;3,3;
170613;1600;2,6;
170613;1700;2,1;
170613;1800;2;
170613;1900;1,6;
170613;2000;0,9;
170613;2100;1,1;
170613;2200;0,5;
170613;2300;-0,2;
170614;0000;-0,4;
170614;0100;-0,4;
170614;0200;-0,4;
170614;0300;-0,5;
170614;0400;-0,6;
170614;0500;-0,6;
170614;0600;-0,7;
170614;0700;-9,89999;
170614;0800;;
170614;0900;-37;
170614;1000;-1,1;
170614;1100;-0,8;
170614;1200;-0,4;
170614;1300;-0,4;
170614;1400;-0,3;
170614;1500;0;
170614;1600;0;
170614;1700;0;
170614;1800;0;
170614;1900;-0,3;
170614;2000;-0,5;
170614;2100;-0,5;
170614;2200;-0,3;
170614;2300;-0,2;
170615;0000;-0,3;
170615;0100;-0,7;
170615;0200;-1,5;
170615;0300;-3;
170615;0400;-3,4;
170615;0500;-3,1;
170615;0600;-2,6;
170615;0700;-2,7;
170615;0800;-2,9;
170615;0900;-2,7;
170615;1000;-1,6;
170615;1100;0,5;
170615;1200;0,9;
170615;1300;1,1;
170615;1400;0,8;
170615;1500;-0,2;
170615;1600;-0,9;
170615;1700;-1,6;
170615;1800;-2;
170615;1900;-2;
170615;2000;-2,9;
170615;2100;-3,3;
170615;2200;-3,9;
170615;2300;-4,1;
170616;0000;-4,3;
170616;0100;-4,5;
170616;0200;-4,3;
170616;0300;-4,2;
170616;0400;-3,7;
170616;0500;-3,2;
170616;0600;-2,8;
170616;0700;-2,1;
170616;0800;-2,1;
170616;0900;-1,8;
170616;1000;-1,6;
170616;1100;-2;
170616;1200;-2;
170616;1300;-1,5;
170616;1400;-1,2;
170616;1500;-0,9;
170616;1600;-1,1;
170616;1700;-1,2;
170616;1800;-1,4;
170616;1900;-1,4;
170616;2000;-1,3;
170616;2100;-1,4;
170616;2200;-1,5;
170616;2300;-1,6;
170617;0000;-1,8;
170617;0100;-2,3;
170617;0200;-2,6;
170617;0300;-2,6;
170617;0400;-2,6;
170617;0500;-2,6;
170617;0600;-2,9;
170617;0700;-4,3;
170617;0800;-5,7;
170617;0900;-5,2;
170617;1000;-4,4;
170617;1100;-3,2;
170617;1200;-2,4;
170617;1300;-2,6;
170617;1400;-2,8;
170617;1500;-2,4;
170617;1600;-3,2;
170617;1700;-4,5;
170617;1800;-4,4;
170617;1900;-3,4;
170617;2000;-3,2;
170617;2100;-2,9;
170617;2200;-2,5;
170617;2300;-2,8;
170618;0000;-2,9;
170618;0100;-2,2;
170618;0200;-1,8;
170618;0300;-1,7;
170618;0400;-1,4;
170618;0500;-1,1;
170618;0600;-0,8;
170618;0700;-0,6;
170618;0800;-0,4;
170618;0900;-0,2;
170618;1000;0,6;
170618;1100;2,2;
170618;1200;2,6;
170618;1300;1,5;
170618;1400;1,7;
170618;1500;1,5;
170618;1600;1,1;
170618;1700;0,7;
170618;1800;1,1;
170618;1900;1,9;
170618;2000;1,7;
170618;2100;0,7;
170618;2200;0,6;
170618;2300;0,7;
170619;0000;0,6;
170619;0100;0,5;
170619;0200;0,2;
170619;0300;-0,1;
170619;0400;-0,1;
170619;0500;-0,1;
170619;0600;-0,7;
170619;0700;-0,3;
170619;0800;0,1;
170619;0900;0,9;
170619;1000;2,1;
170619;1100;3;
170619;1200;3,9;
170619;1300;4,3;
170619;1400;3,9;
170619;1500;3,5;
170619;1600;2,6;
170619;1700;1,6;
170619;1800;0,8;
170619;1900;-0,9;
170619;2000;-2,2;
170619;2100;-2,7;
170619;2200;-3,2;
170619;2300;-3,1;
170620;0000;-2,9;
170620;0100;-3,1;
170620;0200;-3,1;
170620;0300;-3;
170620;0400;-3,1;
170620;0500;-3;
170620;0600;-2,7;
170620;0700;-2,4;
170620;0800;-2,2;
170620;0900;-1,7;
170620;1000;-0,1;
170620;1100;1,2;
170620;1200;2,5;
170620;1300;3;
170620;1400;3,7;
170620;1500;3,6;
170620;1600;3,2;
170620;1700;2,6;
170620;1800;2;
170620;1900;2,2;
170620;2000;2;
170620;2100;1,5;
170620;2200;1;
170620;2300;0,7;
170621;0000;0,6;
170621;0100;0,3;
170621;0200;-0,1;
170621;0300;-0,1;
170621;0400;-0,4;
170621;0500;-0,9;
170621;0600;-0,9;
170621;0700;-0,8;
170621;0800;-0,6;
170621;0900;-0,7;
170621;1000;-0,3;
170621;1100;-0,2;
170621;1200;0,1;
170621;1300;0,3;
170621;1400;0,6;
170621;1500;0,4;
170621;1600;0,3;
170621;1700;0,2;
170621;1800;0,2;
170621;1900;0,1;
170621;2000;0;
170621;2100;0,1;
170621;2200;0,1;
170621;2300;0,3;
170622;0000;-0,1;
170622;0100;-0,1;
170622;0200;-0,3;
170622;0300;-0,4;
170622;0400;-0,8;
170622;0500;-1,2;
170622;0600;-1,2;
170622;0700;-1;
170622;0800;-1;
170622;0900;-0,9;
170622;1000;-0,7;
170622;1100;-0,3;
170622;1200;-0,2;
170622;1300;0,1;
170622;1400;-0,1;
170622;1500;0;
170622;1600;0,8;
170622;1700;1,8;
170622;1800;2,4;
170622;1900;3;
170622;2000;3,4;
170622;2100;3,2;
170622;2200;2,9;
170622;2300;2,7;
170623;0000;2,4;
170623;0100;2,2;
170623;0200;2,1;
170623;0300;1,8;
170623;0400;1,2;
170623;0500;1;
170623;0600;1,1;
170623;0700;-0,1;
170623;0800;-0,3;
170623;0900;0,4;
170623;1000;2,4;
170623;1100;3,2;
170623;1200;4,1;
170623;1300;4,1;
170623;1400;4,1;
170623;1500;3,6;
170623;1600;2,5;
170623;1700;1;
170623;1800;-0,6;
170623;1900;-0,6;
170623;2000;-1;
170623;2100;-1,6;
170623;2200;-1,7;
170623;2300;-1,7;
170624;0000;-2,9;
170624;0100;-4,8;
170624;0200;-5,9;
170624;0300;-6,7;
170624;0400;-7,4;
170624;0500;-7,7;
170624;0600;-8,3;
170624;0700;-8,60001;
170624;0800;-8,89999;
170624;0900;-8,60001;
170624;1000;-7,2;
170624;1100;-6,2;
170624;1200;-5,2;
170624;1300;-3,8;
170624;1400;-4,1;
170624;1500;-3,3;
170624;1600;-2,3;
170624;1700;-2,2;
170624;1800;-2;
170624;1900;-3;
170624;2000;-3;
170624;2100;-3,1;
170624;2200;-3;
170624;2300;-3,1;
170625;0000;-3;
170625;0100;-2,9;
170625;0200;-2,7;
170625;0300;-2,5;
170625;0400;-2,1;
170625;0500;-2,2;
170625;0600;-2,2;
170625;0700;-2;
170625;0800;-2,1;
170625;0900;-2;
170625;1000;-1,6;
170625;1100;-1,3;
170625;1200;-1;
170625;1300;-0,9;
170625;1400;-0,5;
170625;1500;-0,5;
170625;1600;-0,8;
170625;1700;-0,9;
170625;1800;-0,9;
170625;1900;-0,9;
170625;2000;-0,9;
170625;2100;-1;
170625;2200;-1;
170625;2300;-0,9;
170626;0000;-1,1;
170626;0100;-1,5;
170626;0200;-1,6;
170626;0300;-1,5;
170626;0400;-1,7;
170626;0500;-2;
170626;0600;-1,8;
170626;0700;-2,1;
170626;0800;-2;
170626;0900;-1,8;
170626;1000;-1,3;
170626;1100;-1,1;
170626;1200;-1,2;
170626;1300;-0,9;
170626;1400;-1,4;
170626;1500;-1,8;
170626;1600;-1,9;
170626;1700;-2,4;
170626;1800;-2,9;
170626;1900;-3,2;
170626;2000;-3,5;
170626;2100;-3,8;
170626;2200;-4,7;
170626;2300;-5,6;
170627;0000;-5,4;
170627;0100;-5,6;
170627;0200;-6,1;
170627;0300;-6,9;
170627;0400;-7,8;
170627;0500;-8,2;
170627;0600;-8,3;
170627;0700;-8,8;
170627;0800;-10,2;
170627;0900;-10,1;
170627;1000;-8,60001;
170627;1100;-6,4;
170627;1200;-5,7;
170627;1300;-4,7;
170627;1400;-2,8;
170627;1500;0,4;
170627;1600;1,7;
170627;1700;1,2;
170627;1800;0,8;
170627;1900;0,6;
170627;2000;0;
170627;2100;-0,1;
170627;2200;0,4;
170627;2300;0,4;
170628;0000;1,1;
170628;0100;1,5;
170628;0200;2,2;
170628;0300;2,2;
170628;0400;2,6;
170628;0500;3;
170628;0600;3,2;
170628;0700;3,4;
170628;0800;3,8;
170628;0900;3,9;
170628;1000;4,1;
170628;1100;4,8;
170628;1200;4,7;
170628;1300;4,6;
170628;1400;4,1;
170628;1500;4,2;
170628;1600;4,2;
170628;1700;4,3;
170628;1800;4,6;
170628;1900;5,1;
170628;2000;5,5;
170628;2100;5,2;
170628;2200;5,1;
170628;2300;4;
170629;0000;3,7;
170629;0100;3;
170629;0200;3,7;
170629;0300;4,5;
170629;0400;3,5;
170629;0500;3,5;
170629;0600;3,3;
170629;0700;3,9;
170629;0800;4,5;
170629;0900;4,2;
170629;1000;5,1;
170629;1100;5,6;
170629;1200;5,6;
170629;1300;5,2;
170629;1400;5,5;
170629;1500;5,6;
170629;1600;4,8;
170629;1700;4,5;
170629;1800;4,5;
170629;1900;4,4;
170629;2000;3,6;
170629;2100;3,7;
170629;2200;3,5;
170629;2300;2,9;
170630;0000;2,4;
170630;0100;2;
170630;0200;1,9;
170630;0300;1,8;
170630;0400;1,6;
170630;0500;1,3;
170630;0600;0,8;
170630;0700;-0,3;
170630;0800;-0,5;
170630;0900;0,6;
170630;1000;1,5;
170630;1100;2,1;
170630;1200;2,3;
170630;1300;2,7;
170630;1400;2,8;
170630;1500;2,1;
170630;1600;1,9;
170630;1700;1,5;
170630;1800;1,4;
170630;1900;1,1;
170630;2000;1,2;
170630;2100;1,2;
170630;2200;1,5;
170630;2300;2;
170701;0000;2,7;
170701;0100;3;
170701;0200;3,2;
170701;0300;3,1;
170701;0400;3,2;
170701;0500;3,8;
170701;0600;4,6;
170701;0700;7,3;
170701;0800;7,4;
170701;0900;7,5;
170701;1000;8,5;
170701;1100;9,60001;
170701;1200;10,1;
170701;1300;11,6;
170701;1400;11;
170701;1500;10,4;
170701;1600;9,5;
170701;1700;8,39999;
170701;1800;7,5;
170701;1900;8,10001;
170701;2000;7,9;
170701;2100;8,3;
170701;2200;7,7;
170701;2300;7,6;
170702;0000;8,10001;
170702;0100;7,9;
170702;0200;7,6;
170702;0300;8,60001;
170702;0400;8,89999;
170702;0500;9;
170702;0600;7,7;
170702;0700;8,7;
170702;0800;8,89999;
170702;0900;10;
170702;1000;11,1;
170702;1100;8,89999;
170702;1200;8,7;
170702;1300;8,8;
170702;1400;8,60001;
170702;1500;8,7;
170702;1600;8,5;
170702;1700;8,7;
170702;1800;7,1;
170702;1900;6,1;
170702;2000;5,7;
170702;2100;5,4;
170702;2200;4,6;
170702;2300;3,8;
170703;0000;3,4;
170703;0100;3,1;
170703;0200;2,9;
170703;0300;2,3;
170703;0400;1,4;
170703;0500;1,2;
170703;0600;1,7;
170703;0700;2;
170703;0800;2,9;
170703;0900;3,7;
170703;1000;4,8;
170703;1100;6,8;
170703;1200;8,39999;
170703;1300;7,3;
170703;1400;7,3;
170703;1500;7;
170703;1600;5,9;
170703;1700;5,2;
170703;1800;4,8;
170703;1900;4,6;
170703;2000;4,6;
170703;2100;4,5;
170703;2200;3,8;
170703;2300;4,2;
170704;0000;4,1;
170704;0100;4,1;
170704;0200;4,6;
170704;0300;4,6;
170704;0400;4,3;
170704;0500;3,9;
170704;0600;3,5;
170704;0700;3,1;
170704;0800;3,3;
170704;0900;4,2;
170704;1000;5,2;
170704;1100;5,9;
170704;1200;7,1;
170704;1300;7,6;
170704;1400;7,1;
170704;1500;6,7;
170704;1600;6;
170704;1700;4,3;
170704;1800;3;
170704;1900;2,5;
170704;2000;1,3;
170704;2100;1;
170704;2200;-0,2;
170704;2300;-0,6;
170705;0000;-1,2;
170705;0100;-1,5;
170705;0200;-2;
170705;0300;-2;
170705;0400;-2,5;
170705;0500;-2,5;
170705;0600;-2,3;
170705;0700;-2,5;
170705;0800;-1,5;
170705;0900;-1,1;
170705;1000;-0,5;
170705;1100;0,3;
170705;1200;0,6;
170705;1300;1,7;
170705;1400;3;
170705;1500;3,4;
170705;1600;3;
170705;1700;2,4;
170705;1800;2,3;
170705;1900;3,7;
170705;2000;3,9;
170705;2100;3,1;
170705;2200;2,6;
170705;2300;2,9;
170706;0000;3,1;
170706;0100;3,4;
170706;0200;3,9;
170706;0300;4;
170706;0400;3,3;
170706;0500;3,6;
170706;0600;3,6;
170706;0700;3,7;
170706;0800;3,8;
170706;0900;4,7;
170706;1000;5,7;
170706;1100;6,4;
170706;1200;0,8;
170706;1300;-33,1;
170706;1400;8,10001;
170706;1500;7,4;
170706;1600;6,5;
170706;1700;5,3;
170706;1800;5;
170706;1900;4,9;
170706;2000;5,3;
170706;2100;5,1;
170706;2200;5;
170706;2300;5,1;
170707;0000;4,6;
170707;0100;4,3;
170707;0200;4;
170707;0300;3,7;
170707;0400;3,4;
170707;0500;3,3;
170707;0600;3,8;
170707;0700;4,1;
170707;0800;4,4;
170707;0900;5,4;
170707;1000;6,6;
170707;1100;7,5;
170707;1200;8,39999;
170707;1300;8,60001;
170707;1400;9;
170707;1500;8,89999;
170707;1600;7,8;
170707;1700;5,9;
170707;1800;5,3;
170707;1900;4,4;
170707;2000;2,8;
170707;2100;2,1;
170707;2200;1,8;
170707;2300;1,3;
170708;0000;0,5;
170708;0100;-0,2;
170708;0200;-0,1;
170708;0300;0,2;
170708;0400;0,1;
170708;0500;0,6;
170708;0600;1,2;
170708;0700;0,4;
170708;0800;1,1;
170708;0900;1,7;
170708;1000;3,7;
170708;1100;4,9;
170708;1200;5,4;
170708;1300;5,6;
170708;1400;4,2;
170708;1500;5,3;
170708;1600;4,3;
170708;1700;3,3;
170708;1800;2,2;
170708;1900;2,6;
170708;2000;2;
170708;2100;2;
170708;2200;2,5;
170708;2300;2,5;
170709;0000;1;
170709;0100;1;
170709;0200;1;
170709;0300;0,5;
170709;0400;1;
170709;0500;1,2;
170709;0600;1,6;
170709;0700;2;
170709;0800;2,3;
170709;0900;1,9;
170709;1000;2,1;
170709;1100;2;
170709;1200;3,2;
170709;1300;3,7;
170709;1400;3,9;
170709;1500;3,7;
170709;1600;3,4;
170709;1700;3,1;
170709;1800;2;
170709;1900;2,2;
170709;2000;2,5;
170709;2100;2,2;
170709;2200;1,5;
170709;2300;1;
170710;0000;0,4;
170710;0100;0,7;
170710;0200;1,4;
170710;0300;1,6;
170710;0400;2;
170710;0500;2,2;
170710;0600;2;
170710;0700;1,7;
170710;0800;1,8;
170710;0900;2,5;
170710;1000;2,8;
170710;1100;3,3;
170710;1200;4,3;
170710;1300;4,5;
170710;1400;4,9;
170710;1500;5,1;
170710;1600;4,4;
170710;1700;4,3;
170710;1800;4;
170710;1900;4,2;
170710;2000;3,8;
170710;2100;3,7;
170710;2200;3,8;
170710;2300;4,2;
170711;0000;4,1;
170711;0100;4,3;
170711;0200;4,1;
170711;0300;4;
170711;0400;3,7;
170711;0500;4,1;
170711;0600;4,2;
170711;0700;4,2;
170711;0800;3,8;
170711;0900;4,9;
170711;1000;5,3;
170711;1100;5,6;
170711;1200;5,5;
170711;1300;5,6;
170711;1400;6,1;
170711;1500;6,2;
170711;1600;5,5;
170711;1700;4,4;
170711;1800;4,2;
170711;1900;4,1;
170711;2000;3,8;
170711;2100;4;
170711;2200;4;
170711;2300;3,5;
170712;0000;3,7;
170712;0100;3,4;
170712;0200;3,4;
170712;0300;3,1;
170712;0400;2,1;
170712;0500;1,3;
170712;0600;0,9;
170712;0700;1,1;
170712;0800;1,2;
170712;0900;1,4;
170712;1000;1,7;
170712;1100;2,6;
170712;1200;2,9;
170712;1300;2,9;
170712;1400;2,8;
170712;1500;3;
170712;1600;3;
170712;1700;2,8;
170712;1800;2,7;
170712;1900;2,5;
170712;2000;2,3;
170712;2100;1,7;
170712;2200;1,1;
170712;2300;0,7;
170713;0000;1,3;
170713;0100;1,8;
170713;0200;1,7;
170713;0300;1,4;
170713;0400;1,5;
170713;0500;1,3;
170713;0600;0,2;
170713;0700;0,1;
